,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,33740Y101,FAAR,2448476,61.804699777919915
1,33741Q107,FTHY,1493030,3.9816094408703275
2,33741X102,SDVY,4793241,64.80591246814963
3,33741X201,LEGR,1822468,56.71004399967639
4,33812R109,FCUUF,11522719,1.7345934214156251
5,33938J106,FLXN,1454525,2.7639415747948215
6,33939L308,TLTE,1104328,19.602659915698094
7,33939L407,GUNR,14931762,9.498270119383175
8,33939L506,TDTT,10217642,19.021658624251756
9,33939L605,TDTF,2466089,9.56832503629896
10,33939L670,BNDC,1179705,24.833939390877436
11,33939L753,LKOR,276363,28.90384941211907
12,33939L829,IQDY,1937800,77.90999542060662
13,33939L837,IQDF,2512178,10.162433286957032
14,34348Q102,FLOOF,19322427,4.697125493463491
15,34354X108,FLWPF,12063736,2.9108615757308556
16,34380C102,FLNT,1392765,1.7578929109609283
17,34385P108,FLDM,3712420,4.814682726710657
