,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,349862300,FORD,2133344,21.259637169565853
1,34988V106,FOSL,681822,1.2910890801133743
2,349915108,FSM,19076365,6.316701289646649
3,35086B207,FFNTF,22840488,4.022541906616336
4,35137L105,FOXA,3752109,1.1546991779968592
5,351858105,FNV,2973914,1.4926548741346624
6,353506108,FTSD,434323,8.441839138904147
7,35473P108,FLQH,334083,53.601305364895694
8,35473P488,FLGV,501626,2.889163084053988
9,35473P520,HELX,336822,51.1146453318441
10,35473P553,FLCB,3720620,5.530910437134315
11,35473P629,FLHY,306503,2.440625109239798
12,35473P728,FLRU,151304,24.214373963754618
13,35473P736,FLMX,196428,43.23865037157046
14,35473P744,FLJP,1561944,6.707962052359539
15,35473P769,FLIN,179087,15.10559926178782
16,35473P785,FLGR,160899,31.635666535587887
