,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,826176109,SIEB,1008188,3.1514292270501123
1,82639W106,SMTS,4048174,2.4706004470374
2,826516106,SWIR,552446,1.4596922789447886
3,82770L109,SILEF,30098065,13.37927413553853
4,828062109,SLVRF,7145697,3.4201995393409486
5,828334102,VIPRF,5451057,5.621987456879983
6,82835P103,SVM,2689414,1.4627817082269774
7,828363101,SILV,3451459,2.3599823900760613
8,82836G102,SBOW,229573,1.7927947725452105
9,829226109,SBGI,2684152,5.015855297106632
10,829392307,SINT,4818929,19.368715273761268
