,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,26922A321,DSTL,3963166,43.38292988788998
1,26922A388,DRSK,4591102,16.193072439375204
2,26922A420,QTUM,723258,26.673418080044076
3,26922A446,OSCV,2681950,59.76186613805471
4,26922A461,AIIQ,313843,86.63186776786503
5,26922A511,PPTY,801676,19.06593390912576
6,26922A560,CHGX,1112313,39.61932693879717
7,26922A594,SPDV,317186,20.761194489007927
8,26922A719,GOAU,450679,8.610937718830135
9,26922A784,ADME,1554799,22.263727684708297
10,26922A842,JETS,13537530,8.420082695198216
11,26923G772,AMZA,746810,6.682666194197397
12,26923H200,BDRY,1967512,60.486700539012375
13,26924G102,SILJ,16273569,25.604051104295593
14,26924G201,HACK,2875308,7.2574996520559445
15,26924G409,IPAY,1866108,10.409338901319378
16,26924G508,MJ,13713476,17.802558704765424
17,277461406,KODK,31629806,39.79126403921271
