,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,65343B104,NEXCF,4351237,4.994410490450107
1,65343L102,NXGWF,11067461,5.841031889750442
2,65347A102,OILFF,4919760,3.8525096526910585
3,65389F100,NCPCF,4202021,1.049041388797434
4,654110105,NKLA,77604077,19.163969286255657
5,65441V101,NINE,1048712,3.273188136156826
6,65442R109,JFU,11685945,8.115188919758063
7,654902204,NOK,120657282,2.0360106114457714
8,655664100,JWN,21527842,13.186712770271633
9,66510M204,NAK,68916239,12.597282278297573
10,66538H393,RISN,888898,24.62438653586819
11,66538H419,WWJD,2268143,71.24699190480393
12,66538H534,BIBL,863150,13.137359414349103
13,66538H591,SECT,886675,3.834230974584174
