,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,25459Y207,QQQE,1047248,21.109329908263685
1,25459Y694,FAS,3941654,14.909757034357712
2,25459Y801,WANT,163591,28.762645887031834
3,25459Y876,CURE,130339,6.68087529671792
4,25460E141,DRV,2006611,44.99098548462353
5,25460E307,COM,2192087,30.003862570243484
6,25460E364,WEBL,256573,22.87756184769573
7,25460E505,CWEB,508214,3.4431401928525442
8,25460E646,PILL,485124,30.32148181019854
9,25460E661,DFEN,1892808,12.349440450966672
10,25460E679,TPOR,1008333,41.013420951587605
11,25460E711,UTSL,584562,45.353733236609656
12,25460E737,DUSL,812946,48.80641477761888
13,25460E869,SPDN,2312982,29.440372725910795
14,25460G500,GUSH,4206635,44.14958341300959
15,25460G609,ERX,5405158,25.36798102446007
16,25460G708,BRZU,1100917,53.15319751933044
17,25460G781,NUGT,8306442,45.55015750873528
18,25460G807,JDST,28221811,577.0775657395781
19,25460G815,RETL,546791,83.7315035013759
20,25460G831,JNUG,4681628,53.96582960727806
21,25460G849,TMV,7874231,144.15215972923477
22,25460G856,HIBL,595916,36.507570875104456
23,25460G864,DPST,1830580,85.21297191516221
24,25460G872,TECS,9050219,57.815749561776805
25,25460G880,DUST,20472741,441.4507272611617
26,25470F104,DISCA,22026407,12.989448682868824
27,25490H106,DRTT,11798330,13.25939462745436
28,25490K281,EDC,2668423,124.88717240449729
29,25490K323,LABU,5451646,44.04418794678225
30,25490K596,NAIL,934705,16.742329458693845
31,25614T309,DSS,16602709,24.171487824755374
