,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,78462F103,SPY,126118718,13.724663883161476
1,78463V107,GLD,18979632,5.513534872142918
2,78463X202,FEZ,8219579,13.167712934025321
3,78463X400,GXC,3242240,20.158408993789966
4,78463X475,SPGM,2795518,27.832746531283536
5,78463X509,SPEM,2699868,1.9298694195803359
6,78463X848,CWI,12546333,19.818913708139917
7,78463X855,GII,258647,2.9179546034779174
8,78463X863,RWX,1087342,4.265734688220303
9,78463X889,SPDW,15757708,4.7490145416326435
10,78464A144,SPBO,1832240,15.141715996135732
11,78464A151,IBND,472174,9.278870973161911
12,78464A201,SLYG,608904,2.1805923257764195
13,78464A284,HYMB,922268,3.047248663226435
14,78464A292,PSK,1119051,3.1151341183670294
15,78464A300,SLYV,2393726,4.864955212290584
16,78464A359,CWB,1474263,1.739593323541587
17,78464A367,SPLB,19242703,61.619043501929326
18,78464A375,SPIB,21358081,12.899649814308681
19,78464A383,SPMB,16414803,9.87633245372251
20,78464A409,SPYG,5248985,2.4697899571974156
21,78464A490,WIP,1030557,12.529862402850304
22,78464A508,SPYV,5178785,1.576054174009338
23,78464A516,BWX,14645191,40.97581834315033
24,78464A532,XTN,748868,12.598147022570135
25,78464A581,XHE,514184,7.972721342547576
26,78464A599,XSW,461486,13.46189075439049
27,78464A607,RWR,1909955,10.589684683323544
28,78464A631,XAR,720598,6.862440727241699
29,78464A649,SPAB,12815340,5.681175935601016
30,78464A656,SPIP,8714758,8.71788841937363
31,78464A664,SPTL,11936633,12.09192401787654
32,78464A672,SPTI,8716087,9.11300026353831
33,78464A698,KRE,63084846,84.4814807732081
34,78464A714,XRT,34304640,274.981363113875
35,78464A722,XPH,854178,17.11361835928625
36,78464A755,XME,22918591,54.09045126128302
37,78464A763,SDY,5237516,3.165194294291645
38,78464A789,KIE,5901993,48.21960617067898
39,78464A797,KBE,5627426,9.16740552609838
40,78464A821,MDYG,2979675,13.038227965813713
41,78464A847,SPMD,9125640,8.857293157812762
42,78464A854,SPLG,7900169,3.2585882390917593
43,78464A870,XBI,39655821,67.78795300620313
44,78464A888,XHB,18127883,77.12095590442199
45,78467V103,RLY,664278,12.798448490752271
46,78467V400,GAL,255742,3.9717873912965826
47,78467V707,ULST,755182,6.514075076332168
48,78467V848,TOTL,1724047,2.6297726536573243
49,78467X109,DIA,6294361,7.13785365801107
50,78467Y107,MDY,3671223,8.535939131453175
51,78468R101,SPTS,7050600,5.9746612030426824
52,78468R200,FLRN,1703973,2.082025784538441
53,78468R531,EFIV,605346,7.427956566505468
54,78468R549,XES,798772,28.29635985105986
