,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,78468R556,XOP,30636181,75.18922608272239
1,78468R622,JNK,42251707,49.60439597646999
2,78468R648,KOMP,2345544,6.982570010300846
3,78468R655,CNRG,1756271,45.67829341434171
4,78468R663,BIL,15357801,10.68378560855257
5,78468R689,HAIL,2124533,64.6086002153688
6,78468R697,SIMS,843923,70.7930891587772
7,78468R721,TFI,9053130,12.116258522045399
8,78468R739,SHM,5864989,5.56577193211727
9,78468R747,SHE,983357,34.82353216147295
10,78468R788,SPYD,2352618,1.8683168634803693
11,78468R796,SPYX,1096152,9.79840258127077
12,78468R804,LGLV,339243,7.020339019528637
13,78468R853,SPSM,7474030,7.329647452727764
14,78468R861,TIPX,2991998,6.704996173421167
15,78470E106,EFAX,414963,13.929022783535434
16,78470E205,EEMX,613042,25.68895530218492
17,78470P200,STOT,259342,6.590485571257837
18,78470P309,EMTL,285866,13.705012345087134
19,78470P408,XLSR,1952596,46.63756689265766
20,78470P507,FISR,487088,14.892364776839862
21,784730103,SSRM,7253144,3.3348381876955697
22,79400X107,SLRX,5055427,11.207131327772835
23,794093104,SALM,3714474,17.269980337795648
24,79546E104,SBH,1736253,1.5345663421116387
25,80007P869,SD,445505,1.1836007749562345
26,80013R206,SAND,4789137,2.449550222455148
