,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,336433107,FSLR,2348524,2.1296539093403855
1,336917109,FDL,2587727,5.191310442441602
2,33733E104,FTCS,8035497,7.074601865196961
3,33733E302,FDN,1286532,2.7507258453631924
4,33733E500,QCLN,7143946,17.36497451359595
5,33734H106,FVD,4072511,1.3322125702142007
6,33734X101,FXD,3395249,10.291651594064465
7,33734X119,FXG,799565,16.97836798380062
8,33734X143,FXH,1340957,9.815892314817546
9,33734X168,FXZ,3475991,43.54858492415749
10,33734X309,CARZ,680097,59.341404358353515
11,33734X770,FDNI,2227341,83.25216835518975
12,33734X838,FTRI,1575244,53.87379820188567
13,33734X846,CIBR,6669335,6.5679495689533045
14,33734X853,FPXI,5753968,31.700898759085273
15,33735T109,FDD,8263759,39.061983068897014
16,33736G106,FAN,4463038,23.635708776865396
17,33737A108,GRID,2286650,37.38393389208008
18,33737K205,NXTG,2585168,17.95052864169643
