,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,23126M102,CURLF,6349303,1.0382268747508483
1,23254L603,CYCC,1829482,19.711276253857445
2,23256Y108,CYIO,7605231,6.617166774127467
3,23258P105,CTEK,2958829,23.775479964605513
4,23283M101,CYDY,44299400,6.588872270576053
5,233051143,SNPE,2431845,11.959895991453244
6,233051150,USSG,2686418,2.857874585337559
7,233051192,ACSG,379161,121.65580571571581
8,233051192,EMCR,379161,2.5420766343305217
9,233051200,DBEF,4056654,3.7127841383582085
10,233051218,EASG,391858,57.80963705406275
11,233051242,QARP,80620,8.147079955980303
12,233051283,SHYL,447614,26.452258004276196
13,233051432,HYLB,7286368,4.177041862645988
14,233051705,RVNU,1570871,28.18111233221353
15,233051846,HAUZ,2498332,13.57820935914314
16,233051879,ASHR,74723303,115.87727111040287
17,23306J101,DBVT,3804709,3.432182920456456
