,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,316092618,FDHY,714297,13.226970244469435
1,316092709,FIDU,7617798,47.73124877543669
2,316092717,FIVA,1213813,74.06117272640186
3,316092725,FIDI,2067683,51.74969828904486
4,316092782,FVAL,3561649,40.395275305846866
5,316092790,FQAL,1772815,41.80753321604935
6,316092808,FTEC,1072021,1.9741156885369788
7,316092816,FDMO,1717021,71.28943447036585
8,316092840,FDVV,4576202,15.37863254167901
9,316092857,FREL,9703248,15.443708627401028
10,316092865,FUTY,1833110,6.955218441840751
11,316092873,FCOM,1923381,10.574185483073355
12,316092881,FMAT,4840594,43.31421150114272
13,316188101,FCOR,1005324,19.894181234375484
14,316188200,FLTB,3082727,55.793196862273255
15,316188309,FBND,1661514,4.1122274462621915
16,31816Q101,FEYE,4084412,1.6781627503207057
17,319702106,FTSSF,16251349,3.185856209414066
18,32076V103,AG,25053037,9.745161201835623
19,320867203,FMBIP,126303,2.9187396428222314
