,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,46429B267,GOVT,11599267,1.9272267389847269
1,46429B291,QLTA,403356,1.8898338151670226
2,46429B309,EIDO,11232085,67.88911480142555
3,46429B333,GNMA,405522,4.0426223801390115
4,46429B366,CMBS,542675,3.6032923670956647
5,46429B408,EPHE,924299,23.91154246043131
6,46429B598,INDA,14130339,10.911434926450585
7,46429B606,EPOL,3019039,24.412010877638053
8,46429B655,FLOT,2356503,1.7474076611904767
9,46429B663,HDV,900018,1.1672526200860394
10,46429B671,MCHI,22917792,24.350613770026243
11,46429B689,EFAV,3172559,2.8679876587610695
12,46429B697,USMV,4004672,1.0849650917010525
13,46429B747,STIP,3609383,5.431221518079158
14,46431W580,LQDI,497108,26.19368790230454
15,46431W598,CMDY,2283927,75.9890284838207
16,46431W622,IEIH,510977,40.99274291499599
17,46431W648,IETC,1089892,42.06690149271245
18,46431W838,MEAR,833889,13.988644875138082
19,46431W853,COMT,24763220,31.492581606336305
20,46432F339,QUAL,1855767,1.0373780764909832
21,46432F388,VLUE,2947562,1.9306510199737381
22,46432F396,MTUM,2209602,2.518098962362056
23,46432F834,IXUS,17128922,3.873444098102527
24,46432F859,ISTB,1655496,1.3225677205840576
25,46434G103,IEMG,82592724,6.337599372317973
26,46434G764,EMXC,3068424,12.521451448659878
27,46434G780,EWS,4003946,14.496291954912882
28,46434G798,ERUS,1381207,10.396987207449781
29,46434G814,EWM,1133828,10.952321292871343
30,46434G822,EWJ,26889229,14.519093636141447
31,46434G830,EWI,13135011,73.28759097892164
32,46434G863,ESGE,55006493,32.908741227819476
33,46434G889,EMGF,2772668,19.320385893746618
34,46434V100,SLQD,706102,1.406502797171776
35,46434V266,ISCF,589352,10.504664208367911
36,46434V274,INTF,1173772,3.6829865120658183
37,46434V282,LRGF,1123275,4.006761386430934
38,46434V290,SMLF,1252042,6.364990149593094
39,46434V407,SHYG,3730149,2.937855126619412
40,46434V423,KSA,2198261,9.624889724250753
41,46434V449,IMTM,3927535,17.456531180153664
42,46434V456,IQLT,4563413,4.5270531127845794
43,46434V464,CRBN,440937,6.888835492351832
44,46434V514,CNYA,4570352,26.55302151564477
45,46434V613,IUSB,13995989,4.73787456484834
46,46434V621,DGRO,13414543,3.330648653819045
47,46434V647,REET,5766099,4.940953788222326
48,46434V738,IEUR,7627512,8.050823579221337
49,46434V803,HEFA,1559930,1.7171035447461875
50,46434V860,TFLO,535012,9.519966034946567
51,46434VAX8,IBDO,2373410,3.551375508794795
52,46434VBA7,IBDN,1145598,1.7972580784585472
53,46434VBD1,IBDQ,2280733,5.024954208847753
54,46434VBG4,IBDP,3184755,5.582294103941058
55,46434VBK5,IBDM,912541,1.62967436354521
56,46435G102,ICVT,6889081,37.53994055038061
57,46435G193,SUSC,3825800,12.555226522435255
58,46435G219,IGEB,818461,27.154569782772995
59,46435G243,SUSB,4900370,12.033027626653952
60,46435G268,SMMD,3255344,59.962306022637016
