,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,26142R104,DKNG,15551609,3.7137770146130746
1,262077100,DS,5737370,6.134635236321233
2,26745T101,DYAI,1920687,6.77282325886539
3,268158201,DVAX,6485837,5.566736084391437
4,26817Q886,DX,1360979,3.7780495708294315
5,26873J107,EMX,1808380,2.080799306401765
6,26922A198,PFLD,2340063,68.3866418182408
7,26922A222,ACIO,2113689,20.764177172587488
8,26922A230,HOMZ,669462,36.16803450285984
9,26922A248,NETL,634728,14.893023441340336
10,26922A263,ZIG,230056,15.744621440870754
11,26922A297,VEGN,1619758,103.65542349246819
