,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,46137V233,XLG,510084,7.760790362624833
1,46137V241,SPHQ,3570014,5.602077461865262
2,46137V258,RPV,418301,1.2474701735157376
3,46137V282,RYT,536965,5.481238142349581
4,46137V290,EWRE,1826267,75.81117723440079
5,46137V308,PKW,3156113,20.153792966399287
6,46137V316,RTM,1663682,60.08623155534624
7,46137V332,RYH,140146,4.232534821633506
8,46137V357,RSP,8291208,4.2048417687903
9,46137V381,RCD,4146645,84.4756449127842
10,46137V464,XMMO,1161897,10.512987903110881
11,46137V472,XMHQ,2443158,68.14493207982288
12,46137V480,XSVM,3027488,41.51784636786316
13,46137V498,XSMO,1395078,41.87830035839217
14,46137V506,PFM,3273278,17.976346170089354
15,46137V530,PNQI,408109,9.218814731887722
16,46137V571,PGJ,2016163,37.08088515363506
17,46137V589,PSP,1495227,8.7199901464491
18,46137V613,PRF,580785,1.7004699426269814
19,46137V621,PGF,9729716,9.775826127888719
20,46137V662,PJP,181170,3.1877651192301926
21,46137V720,PEJ,6952481,24.455616145147687
22,46137V779,PKB,1519660,25.917439602692266
23,46137V803,PEZ,1030514,84.03653684468905
24,46138B103,DBC,5385555,4.190019044766639
25,46138E107,PLW,142722,1.2264377852349513
26,46138E131,XSHD,646325,69.73124892111169
27,46138E206,PWZ,944915,5.017247077203954
28,46138E214,IDHQ,643106,18.103662558309942
29,46138E263,CGW,1396103,6.804368940366932
30,46138E339,SPMO,1397616,104.40987728842227
31,46138E354,SPLV,4247770,3.333670328518823
32,46138E362,SPHD,976627,1.3791617749742155
33,46138E370,SPHB,7710860,41.71923822566606
34,46138E446,PBND,475216,51.98594501402436
35,46138E453,PBSM,1748412,165.9724615187458
36,46138E461,PBUS,675456,1.371005678586269
37,46138E487,PBDM,331606,109.10819810215713
38,46138E495,PBTP,448284,27.368834923953074
39,46138E511,PGX,6408635,1.2835773897621523
40,46138E529,PZT,454181,9.679759611378264
41,46138E537,PZA,7750489,8.152745804083303
42,46138E545,CUT,368959,13.469048775056491
43,46138E594,KBWY,3322152,23.218818263749373
44,46138E610,KBWD,2495403,10.793380413995754
45,46138E628,KBWB,14021375,27.789906316371127
46,46138E636,PICB,878619,21.387072322572195
