,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,67072T108,JFR,637279,1.0922067256751953
1,67073S208,NUZE,672242,3.707508741772652
2,67080M103,NRIX,1357659,2.993621257526918
3,670851500,OIBRC,64816641,648166410000.0
4,67090W208,NVGLF,4640722,5.799207898961824
5,67091J206,NXTD,35516062,39.81817400491484
6,67092P102,NUAG,21099767,145.58229109176264
7,67092P201,NULG,5495892,42.73493400682093
8,67092P300,NULV,10895519,36.61084531943986
9,67092P409,NUMG,2067561,30.738953036130994
10,67092P607,NUSC,7018893,28.390376991851525
11,67092P805,NUDM,1358144,28.623683987568775
12,67092P854,NUHY,753017,18.259286686637463
13,67092P862,NULC,186830,28.204586283419637
14,67092P888,NUEM,2156468,67.21846997083676
15,67110P100,OUSM,995303,22.424850615977448
16,67110P407,OUSA,2584856,14.837963284528543
17,67110P506,OEUR,652681,45.70287991843686
18,67181A107,OSH,2495652,1.0049957063665242
19,674482203,OBELF,2133688,2.760540921571734
