,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,53656F607,HLAL,1194513,31.04636683488789
1,53656F805,OVL,1225139,22.7508549636919
2,53656F847,CCOR,1193908,15.014834265083557
3,53656F862,OVB,934117,16.557402678063728
4,53680Q207,LAC,12564231,10.104548223331149
5,53814L108,LTHM,4418630,2.6482030087399817
6,53839L208,LIVX,6364490,8.06646324960717
7,53933L104,LIZI,6930631,19.730842292184892
8,54142F102,LOGC,879444,2.6284191537194705
9,54163Q409,LMRMF,18847933,7.579185021347517
10,54738L109,LOVE,974200,6.354290228651392
11,54951L109,LKNCY,7827732,3.2564654430218893
12,55024U109,LITE,1158663,1.5876729285489013
