,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,50050C107,KNRLF,2796936,5.78572873189749
1,500600101,KOPN,7521383,7.8742952100403425
2,500688106,KOS,4820529,1.1476575129747788
3,500692108,KOSS,4110492,46.06608021442034
4,500767306,KWEB,28644243,18.645100232380916
5,500767405,KBA,3194793,18.924114242239735
6,500767678,KRBN,5387840,23.62343891807049
7,500767710,KSCD,421676,33.654655014166565
8,500767736,IVOL,2977203,2.4787992399522287
9,500767827,KARS,1510955,26.97148506099379
10,500767850,KGRN,1809874,43.007472415082844
11,501270102,KRUS,206298,2.3689299027649917
12,50202M102,LI,24197417,2.714678411035695
