,CUSIP,SYMBOL,YTD_FTD_SUM,YTD_PCT_OUTSTANDING
0,80706P103,SRRK,1379853,3.852879598563125
1,808524409,SCHV,4758615,3.3460515612080597
2,808524607,SCHA,3770459,2.2422141396839725
3,808524680,SCHQ,957555,53.83871914501716
4,808524706,SCHE,9049017,2.9259079531392973
5,808524714,SCHJ,3567108,27.483591629153636
6,808524722,SCHK,1505881,3.017578321863826
7,808524730,FNDE,7083604,4.589747995401028
8,808524748,FNDC,4353273,6.084561717843735
9,808524755,FNDF,27675527,13.203965182825442
10,808524763,FNDA,1267638,1.383441774448149
11,808524771,FNDX,6101527,4.369790731529739
12,808524797,SCHD,4678750,1.2079256112692227
13,808524805,SCHF,58670630,7.903801825399198
14,808524839,SCHZ,4681784,2.734551625862903
15,808524847,SCHH,1912410,1.371774002376046
16,808524854,SCHR,3758051,5.350213259624588
17,808524862,SCHO,5345849,2.7604956197298205
18,808524870,SCHP,8178328,2.5445136692276096
19,808524888,SCHC,6742992,7.196668008132298
20,811292200,SCYX,1482653,6.294799113461077
21,811699107,SEAC,8155693,16.413406152083258
22,811916105,SA,2209465,2.745017639518027
23,812350106,SHLDQ,2315407,2.0891358317652533
24,81362J209,EYES,11383068,28.152244887602162
25,81369Y100,XLB,14892353,14.954406008644753
